,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
169,Field8 - white_grape,0000A9,"(51.046219960296554, 0.8046325919794806)",0.89,0.02,0.08
170,Field8 - white_grape,0000AA,"(51.0460837502267, 0.8044734668393698)",0.16,0.84,0.89
171,Field8 - white_grape,0000AB,"(51.045947540156845, 0.8043143416992592)",0.0,0.0,0.89
172,Field8 - white_grape,0000AC,"(51.04581133008699, 0.8041552165591486)",0.13,0.5,0.94
173,Field8 - white_grape,0000AD,"(51.04567512001714, 0.8039960914190378)",0.03,0.75,0.32
174,Field8 - white_grape,0000AE,"(51.04553890994729, 0.8038369662789272)",0.98,0.27,0.48
175,Field8 - white_grape,0000AF,"(51.045402699877435, 0.8036778411388166)",0.61,0.21,0.83
176,Field8 - white_grape,0000B0,"(51.04526648980758, 0.8035187159987058)",0.21,0.79,0.44
177,Field8 - white_grape,0000B1,"(51.04513027973773, 0.8033595908585952)",0.9,0.59,0.59
178,Field8 - white_grape,0000B2,"(51.04499406966787, 0.8032004657184846)",0.85,0.34,0.59
179,Field8 - white_grape,0000B3,"(51.04646946536601, 0.8052461774696653)",0.41,0.96,0.01
180,Field8 - white_grape,0000B4,"(51.046333255296155, 0.8050870523295546)",0.01,0.81,0.85
181,Field8 - white_grape,0000B5,"(51.0461970452263, 0.804927927189444)",0.62,0.96,0.59
182,Field8 - white_grape,0000B6,"(51.046060835156446, 0.8047688020493333)",0.38,0.36,0.27
183,Field8 - white_grape,0000B7,"(51.04592462508659, 0.8046096769092226)",0.05,0.16,0.18
184,Field8 - white_grape,0000B8,"(51.04578841501674, 0.804450551769112)",0.41,0.95,0.06
185,Field8 - white_grape,0000B9,"(51.04565220494688, 0.8042914266290013)",0.2,0.07,0.65
186,Field8 - white_grape,0000BA,"(51.04551599487703, 0.8041323014888906)",0.22,0.75,0.17
187,Field8 - white_grape,0000BB,"(51.04537978480718, 0.80397317634878)",0.95,0.35,0.72
188,Field8 - white_grape,0000BC,"(51.04524357473733, 0.8038140512086693)",0.04,0.32,0.93
189,Field8 - white_grape,0000BD,"(51.04510736466747, 0.8036549260685586)",0.62,0.26,0.2
190,Field8 - white_grape,0000BE,"(51.04497115459762, 0.803495800928448)",0.79,0.3,0.22
191,Field8 - white_grape,0000BF,"(51.044834944527764, 0.8033366757883373)",0.38,0.93,0.97
192,Field8 - white_grape,0000C0,"(51.04576549994648, 0.8047458869790753)",0.61,0.05,0.54
193,Field8 - white_grape,0000C1,"(51.04562928987662, 0.8045867618389647)",1.0,0.52,0.58
194,Field8 - white_grape,0000C2,"(51.04549307980677, 0.8044276366988541)",0.14,0.91,0.39
195,Field8 - white_grape,0000C3,"(51.04535686973691, 0.8042685115587433)",0.11,0.19,0.67
196,Field8 - white_grape,0000C4,"(51.045220659667066, 0.8041093864186327)",0.66,0.38,0.18
197,Field8 - white_grape,0000C5,"(51.04508444959721, 0.8039502612785221)",0.89,0.78,0.61
198,Field8 - white_grape,0000C6,"(51.04494823952736, 0.8037911361384114)",0.56,0.55,0.06
199,Field8 - white_grape,0000C7,"(51.0448120294575, 0.8036320109983007)",0.83,1.0,1.0
200,Field8 - white_grape,0000C8,"(51.04533395466666, 0.8045638467687068)",0.38,0.07,0.3
201,Field8 - white_grape,0000C9,"(51.045197744596805, 0.8044047216285961)",0.9,0.81,0.0
202,Field8 - white_grape,0000CA,"(51.04506153452696, 0.8042455964884855)",0.4,0.41,0.36
203,Field8 - white_grape,0000CB,"(51.044925324457104, 0.8040864713483749)",0.1,0.47,0.01
204,Field8 - white_grape,0000CC,"(51.04478911438725, 0.8039273462082641)",0.1,0.66,0.68
205,Field8 - white_grape,0000CD,"(51.0450386194567, 0.8045409316984489)",0.25,0.97,0.99
206,Field8 - white_grape,0000CE,"(51.04490240938685, 0.8043818065583382)",0.45,0.79,0.37
207,Field8 - white_grape,0000CF,"(51.044766199316996, 0.8042226814182276)",0.94,0.57,0.42
0,Field9 - white_grape,000000,"(51.044842502472044, 0.7967116517515145)",0.3,0.65,0.22
1,Field9 - white_grape,000001,"(51.044656697537135, 0.7964945882382787)",0.7,0.69,0.24
2,Field9 - white_grape,000002,"(51.04481124389371, 0.7971145201996582)",0.07,0.04,0.21
3,Field9 - white_grape,000003,"(51.0446254389588, 0.7968974566864223)",0.09,0.99,0.61
4,Field9 - white_grape,000004,"(51.044439634023895, 0.7966803931731865)",0.71,0.45,0.45
5,Field9 - white_grape,000005,"(51.04425382908899, 0.7964633296599506)",0.81,0.82,0.36
6,Field9 - white_grape,000006,"(51.04459418038048, 0.7973003251345662)",0.67,0.07,0.02
7,Field9 - white_grape,000007,"(51.04440837544557, 0.7970832616213303)",0.24,0.83,0.56
8,Field9 - white_grape,000008,"(51.04422257051066, 0.7968661981080944)",0.0,0.42,0.98
9,Field9 - white_grape,000009,"(51.044036765575754, 0.7966491345948585)",0.97,0.29,0.79
10,Field9 - white_grape,00000A,"(51.043850960640846, 0.7964320710816227)",0.01,0.7,0.15
11,Field9 - white_grape,00000B,"(51.04437711686724, 0.797486130069474)",0.76,0.74,0.77
12,Field9 - white_grape,00000C,"(51.04419131193233, 0.7972690665562381)",0.11,0.48,0.04
13,Field9 - white_grape,00000D,"(51.04400550699742, 0.7970520030430023)",0.99,0.97,0.31
14,Field9 - white_grape,00000E,"(51.043819702062514, 0.7968349395297664)",0.11,0.75,0.39
15,Field9 - white_grape,00000F,"(51.043633897127606, 0.7966178760165306)",0.12,0.87,0.29
16,Field9 - white_grape,000010,"(51.0434480921927, 0.7964008125032946)",0.45,0.66,0.29
17,Field9 - white_grape,000011,"(51.044345858288914, 0.7978889985176179)",0.71,0.65,0.34
18,Field9 - white_grape,000012,"(51.044160053354005, 0.7976719350043819)",0.98,0.49,0.18
19,Field9 - white_grape,000013,"(51.0439742484191, 0.797454871491146)",0.86,0.83,0.78
20,Field9 - white_grape,000014,"(51.04378844348419, 0.7972378079779102)",0.76,0.88,0.12
21,Field9 - white_grape,000015,"(51.04360263854928, 0.7970207444646743)",0.61,0.21,0.2
22,Field9 - white_grape,000016,"(51.04341683361437, 0.7968036809514385)",0.0,0.61,0.91
23,Field9 - white_grape,000017,"(51.043231028679465, 0.7965866174382026)",0.57,0.12,0.71
24,Field9 - white_grape,000018,"(51.043045223744556, 0.7963695539249667)",0.03,0.82,0.18
25,Field9 - white_grape,000019,"(51.04431459971059, 0.7982918669657615)",0.22,0.85,0.57
26,Field9 - white_grape,00001A,"(51.04412879477568, 0.7980748034525257)",0.24,0.97,0.0
27,Field9 - white_grape,00001B,"(51.04394298984077, 0.7978577399392898)",0.62,0.72,0.86
28,Field9 - white_grape,00001C,"(51.043757184905864, 0.7976406764260539)",0.63,0.91,0.88
29,Field9 - white_grape,00001D,"(51.043571379970956, 0.797423612912818)",0.98,0.06,0.84
30,Field9 - white_grape,00001E,"(51.04338557503605, 0.7972065493995821)",0.53,0.76,0.86
31,Field9 - white_grape,00001F,"(51.04319977010114, 0.7969894858863463)",0.52,0.84,0.04
32,Field9 - white_grape,000020,"(51.04301396516623, 0.7967724223731104)",0.41,0.2,0.06
33,Field9 - white_grape,000021,"(51.04282816023132, 0.7965553588598745)",0.99,0.51,0.2
34,Field9 - white_grape,000022,"(51.04428334113226, 0.7986947354139053)",0.8,0.57,0.56
35,Field9 - white_grape,000023,"(51.04409753619735, 0.7984776719006694)",0.62,0.1,0.38
36,Field9 - white_grape,000024,"(51.04391173126244, 0.7982606083874336)",0.49,0.16,0.2
37,Field9 - white_grape,000025,"(51.04372592632753, 0.7980435448741977)",0.88,0.11,0.09
38,Field9 - white_grape,000026,"(51.043540121392624, 0.7978264813609618)",0.33,0.75,0.16
39,Field9 - white_grape,000027,"(51.043354316457716, 0.797609417847726)",0.87,0.7,0.26
40,Field9 - white_grape,000028,"(51.04316851152281, 0.7973923543344901)",0.83,0.43,0.22
41,Field9 - white_grape,000029,"(51.0429827065879, 0.7971752908212543)",0.67,0.96,0.25
42,Field9 - white_grape,00002A,"(51.04279690165299, 0.7969582273080184)",0.27,0.74,1.0
43,Field9 - white_grape,00002B,"(51.04261109671808, 0.7967411637947824)",0.02,0.61,0.36
44,Field9 - white_grape,00002C,"(51.042425291783175, 0.7965241002815466)",0.67,0.31,0.32
45,Field9 - white_grape,00002D,"(51.04425208255393, 0.7990976038620491)",0.45,0.92,0.26
46,Field9 - white_grape,00002E,"(51.044066277619024, 0.7988805403488132)",0.76,0.34,0.26
47,Field9 - white_grape,00002F,"(51.043880472684116, 0.7986634768355773)",0.38,0.53,0.87
48,Field9 - white_grape,000030,"(51.04369466774921, 0.7984464133223415)",0.34,0.02,0.07
49,Field9 - white_grape,000031,"(51.0435088628143, 0.7982293498091055)",0.88,0.34,0.21
50,Field9 - white_grape,000032,"(51.04332305787939, 0.7980122862958696)",0.41,0.78,0.57
51,Field9 - white_grape,000033,"(51.04313725294448, 0.7977952227826338)",0.31,0.79,0.63
52,Field9 - white_grape,000034,"(51.042951448009575, 0.7975781592693979)",0.15,0.57,0.76
53,Field9 - white_grape,000035,"(51.04276564307467, 0.7973610957561621)",0.61,0.77,0.4
54,Field9 - white_grape,000036,"(51.04257983813976, 0.7971440322429262)",0.34,0.89,0.1
55,Field9 - white_grape,000037,"(51.04239403320485, 0.7969269687296903)",0.89,0.59,0.83
56,Field9 - white_grape,000038,"(51.04220822826994, 0.7967099052164545)",0.99,0.54,0.6
57,Field9 - white_grape,000039,"(51.04403501904069, 0.799283408796957)",0.84,0.8,0.54
58,Field9 - white_grape,00003A,"(51.043849214105784, 0.7990663452837211)",0.55,0.72,0.62
59,Field9 - white_grape,00003B,"(51.043663409170875, 0.7988492817704852)",0.73,0.14,0.77
60,Field9 - white_grape,00003C,"(51.04347760423597, 0.7986322182572494)",0.05,0.52,0.36
61,Field9 - white_grape,00003D,"(51.04329179930106, 0.7984151547440135)",0.46,0.53,0.83
62,Field9 - white_grape,00003E,"(51.04310599436615, 0.7981980912307776)",0.66,0.85,0.49
63,Field9 - white_grape,00003F,"(51.04292018943124, 0.7979810277175418)",0.7,0.53,0.71
64,Field9 - white_grape,000040,"(51.042734384496335, 0.7977639642043058)",0.81,0.68,0.91
65,Field9 - white_grape,000041,"(51.042548579561426, 0.79754690069107)",0.8,0.37,0.58
66,Field9 - white_grape,000042,"(51.04236277462652, 0.7973298371778341)",0.22,0.48,0.24
67,Field9 - white_grape,000043,"(51.04217696969161, 0.7971127736645982)",0.77,0.47,0.59
68,Field9 - white_grape,000044,"(51.0419911647567, 0.7968957101513624)",0.98,0.52,0.89
69,Field9 - white_grape,000045,"(51.04381795552746, 0.7994692137318649)",0.53,0.8,0.64
70,Field9 - white_grape,000046,"(51.04363215059255, 0.7992521502186289)",0.88,0.35,0.64
71,Field9 - white_grape,000047,"(51.04344634565764, 0.799035086705393)",0.34,0.96,0.5
72,Field9 - white_grape,000048,"(51.043260540722734, 0.7988180231921572)",0.08,0.89,0.06
73,Field9 - white_grape,000049,"(51.043074735787826, 0.7986009596789213)",0.16,0.56,0.15
74,Field9 - white_grape,00004A,"(51.04288893085292, 0.7983838961656854)",0.62,0.9,0.65
75,Field9 - white_grape,00004B,"(51.04270312591801, 0.7981668326524496)",0.98,0.65,0.96
76,Field9 - white_grape,00004C,"(51.0425173209831, 0.7979497691392137)",0.25,0.75,0.98
77,Field9 - white_grape,00004D,"(51.04233151604819, 0.7977327056259779)",0.91,0.35,0.9
78,Field9 - white_grape,00004E,"(51.042145711113285, 0.797515642112742)",0.22,0.53,0.45
79,Field9 - white_grape,00004F,"(51.04195990617838, 0.797298578599506)",0.99,0.88,0.55
80,Field9 - white_grape,000050,"(51.04177410124347, 0.7970815150862702)",0.76,0.38,0.98
81,Field9 - white_grape,000051,"(51.04158829630856, 0.7968644515730343)",0.3,0.23,0.77
82,Field9 - white_grape,000052,"(51.04341508707932, 0.7994379551535368)",0.7,0.22,0.36
83,Field9 - white_grape,000053,"(51.04322928214441, 0.7992208916403009)",0.18,0.78,0.32
84,Field9 - white_grape,000054,"(51.0430434772095, 0.799003828127065)",0.01,0.52,0.8
85,Field9 - white_grape,000055,"(51.04285767227459, 0.7987867646138291)",0.4,0.79,0.53
86,Field9 - white_grape,000056,"(51.042671867339685, 0.7985697011005932)",0.89,0.66,0.9
87,Field9 - white_grape,000057,"(51.04248606240478, 0.7983526375873574)",0.76,0.0,0.2
88,Field9 - white_grape,000058,"(51.04230025746987, 0.7981355740741215)",0.48,1.0,0.91
89,Field9 - white_grape,000059,"(51.04211445253496, 0.7979185105608857)",0.93,0.34,0.66
90,Field9 - white_grape,00005A,"(51.04192864760005, 0.7977014470476498)",0.88,0.72,0.93
91,Field9 - white_grape,00005B,"(51.041742842665144, 0.7974843835344139)",0.86,0.47,0.93
92,Field9 - white_grape,00005C,"(51.041557037730236, 0.7972673200211781)",0.24,0.18,0.96
93,Field9 - white_grape,00005D,"(51.04319802356608, 0.7996237600884447)",0.19,0.3,0.08
94,Field9 - white_grape,00005E,"(51.04301221863117, 0.7994066965752088)",0.93,0.29,0.21
95,Field9 - white_grape,00005F,"(51.04282641369626, 0.799189633061973)",0.45,0.82,0.52
96,Field9 - white_grape,000060,"(51.04264060876135, 0.7989725695487371)",0.08,0.81,0.6
97,Field9 - white_grape,000061,"(51.042454803826445, 0.7987555060355012)",0.43,0.84,0.28
98,Field9 - white_grape,000062,"(51.04226899889154, 0.7985384425222654)",0.63,0.93,0.9
99,Field9 - white_grape,000063,"(51.04208319395663, 0.7983213790090294)",0.09,0.89,0.12
100,Field9 - white_grape,000064,"(51.04189738902172, 0.7981043154957936)",0.58,0.51,0.87
101,Field9 - white_grape,000065,"(51.04171158408681, 0.7978872519825577)",0.37,0.2,0.24
102,Field9 - white_grape,000066,"(51.041525779151904, 0.7976701884693218)",0.94,0.24,0.75
103,Field9 - white_grape,000067,"(51.042980960052844, 0.7998095650233525)",0.03,0.89,0.66
104,Field9 - white_grape,000068,"(51.042795155117936, 0.7995925015101166)",0.33,0.53,0.33
105,Field9 - white_grape,000069,"(51.04260935018303, 0.7993754379968808)",0.06,0.84,0.56
106,Field9 - white_grape,00006A,"(51.04242354524812, 0.7991583744836449)",0.14,0.27,0.18
107,Field9 - white_grape,00006B,"(51.04223774031321, 0.798941310970409)",0.24,0.66,0.49
108,Field9 - white_grape,00006C,"(51.0420519353783, 0.7987242474571732)",0.74,0.41,0.97
109,Field9 - white_grape,00006D,"(51.041866130443395, 0.7985071839439373)",0.15,0.8,0.15
110,Field9 - white_grape,00006E,"(51.04168032550849, 0.7982901204307015)",0.59,0.48,0.9
111,Field9 - white_grape,00006F,"(51.04149452057358, 0.7980730569174656)",0.06,0.12,0.05
112,Field9 - white_grape,000070,"(51.04130871563867, 0.7978559934042296)",0.99,0.23,0.54
113,Field9 - white_grape,000071,"(51.042763896539604, 0.7999953699582605)",0.31,0.21,0.36
114,Field9 - white_grape,000072,"(51.042578091604696, 0.7997783064450246)",0.43,0.38,0.26
115,Field9 - white_grape,000073,"(51.04239228666979, 0.7995612429317888)",0.71,0.58,0.17
116,Field9 - white_grape,000074,"(51.04220648173488, 0.7993441794185528)",1.0,0.76,0.0
117,Field9 - white_grape,000075,"(51.04202067679997, 0.7991271159053169)",0.03,0.41,0.42
118,Field9 - white_grape,000076,"(51.04183487186506, 0.7989100523920811)",0.58,0.37,0.1
119,Field9 - white_grape,000077,"(51.041649066930155, 0.7986929888788452)",0.97,0.17,0.98
120,Field9 - white_grape,000078,"(51.04146326199525, 0.7984759253656094)",0.33,0.7,0.11
121,Field9 - white_grape,000079,"(51.04127745706034, 0.7982588618523735)",0.16,0.24,0.05
122,Field9 - white_grape,00007A,"(51.04254683302637, 0.8001811748931683)",0.82,0.56,0.43
123,Field9 - white_grape,00007B,"(51.04236102809146, 0.7999641113799324)",0.0,0.2,0.87
124,Field9 - white_grape,00007C,"(51.042175223156555, 0.7997470478666966)",0.72,0.06,0.08
125,Field9 - white_grape,00007D,"(51.04198941822165, 0.7995299843534607)",0.33,0.01,0.26
126,Field9 - white_grape,00007E,"(51.04180361328674, 0.7993129208402248)",0.76,0.82,0.83
127,Field9 - white_grape,00007F,"(51.04161780835183, 0.799095857326989)",0.12,0.88,0.4
128,Field9 - white_grape,000080,"(51.04143200341692, 0.798878793813753)",0.25,0.46,0.75
129,Field9 - white_grape,000081,"(51.041246198482014, 0.7986617303005172)",0.85,0.48,0.11
130,Field9 - white_grape,000082,"(51.041060393547106, 0.7984446667872813)",0.22,0.24,0.29
131,Field9 - white_grape,000083,"(51.04232976951314, 0.8003669798280763)",0.13,0.61,0.84
132,Field9 - white_grape,000084,"(51.04214396457823, 0.8001499163148403)",0.87,0.72,0.85
133,Field9 - white_grape,000085,"(51.04195815964332, 0.7999328528016045)",0.22,0.63,0.36
134,Field9 - white_grape,000086,"(51.041772354708414, 0.7997157892883686)",0.13,0.7,0.08
135,Field9 - white_grape,000087,"(51.041586549773506, 0.7994987257751327)",0.18,0.45,0.45
136,Field9 - white_grape,000088,"(51.0414007448386, 0.7992816622618969)",0.06,0.58,0.46
137,Field9 - white_grape,000089,"(51.04121493990369, 0.799064598748661)",0.33,0.23,0.78
138,Field9 - white_grape,00008A,"(51.04102913496878, 0.7988475352354252)",0.46,0.99,0.95
139,Field9 - white_grape,00008B,"(51.04084333003387, 0.7986304717221893)",0.67,0.12,0.16
140,Field9 - white_grape,00008C,"(51.0421127059999, 0.8005527847629841)",0.28,0.76,0.44
141,Field9 - white_grape,00008D,"(51.04192690106499, 0.8003357212497482)",0.71,0.91,0.35
142,Field9 - white_grape,00008E,"(51.04174109613008, 0.8001186577365124)",0.16,0.73,0.49
143,Field9 - white_grape,00008F,"(51.04155529119517, 0.7999015942232764)",0.84,0.85,0.66
144,Field9 - white_grape,000090,"(51.041369486260265, 0.7996845307100405)",0.59,0.85,0.63
145,Field9 - white_grape,000091,"(51.04118368132536, 0.7994674671968047)",0.81,0.93,0.57
146,Field9 - white_grape,000092,"(51.04099787639045, 0.7992504036835688)",0.5,0.66,0.76
147,Field9 - white_grape,000093,"(51.04081207145554, 0.799033340170333)",0.38,0.57,0.1
148,Field9 - white_grape,000094,"(51.04062626652063, 0.7988162766570971)",0.68,0.51,0.85
149,Field9 - white_grape,000095,"(51.041895642486665, 0.800738589697892)",0.27,0.35,0.22
150,Field9 - white_grape,000096,"(51.04170983755176, 0.8005215261846561)",0.94,0.5,0.02
151,Field9 - white_grape,000097,"(51.04152403261685, 0.8003044626714203)",0.8,0.08,0.55
152,Field9 - white_grape,000098,"(51.04133822768194, 0.8000873991581844)",0.39,0.73,0.25
153,Field9 - white_grape,000099,"(51.04115242274703, 0.7998703356449485)",0.98,0.69,0.66
154,Field9 - white_grape,00009A,"(51.040966617812124, 0.7996532721317127)",0.82,0.69,0.96
155,Field9 - white_grape,00009B,"(51.040780812877216, 0.7994362086184768)",0.6,0.21,0.1
156,Field9 - white_grape,00009C,"(51.04059500794231, 0.799219145105241)",0.46,0.18,0.96
157,Field9 - white_grape,00009D,"(51.0404092030074, 0.799002081592005)",0.12,0.51,0.78
158,Field9 - white_grape,00009E,"(51.04186438390833, 0.8011414581460358)",0.57,0.56,0.79
159,Field9 - white_grape,00009F,"(51.041678578973425, 0.8009243946327999)",0.64,0.47,0.06
160,Field9 - white_grape,0000A0,"(51.04149277403852, 0.8007073311195639)",0.92,0.61,0.88
161,Field9 - white_grape,0000A1,"(51.04130696910361, 0.8004902676063281)",0.41,0.83,0.27
162,Field9 - white_grape,0000A2,"(51.0411211641687, 0.8002732040930922)",0.05,0.83,0.36
163,Field9 - white_grape,0000A3,"(51.04093535923379, 0.8000561405798563)",0.5,0.07,0.07
164,Field9 - white_grape,0000A4,"(51.040749554298884, 0.7998390770666205)",0.83,0.93,0.02
165,Field9 - white_grape,0000A5,"(51.040563749363976, 0.7996220135533846)",0.29,0.56,0.44
166,Field9 - white_grape,0000A6,"(51.04037794442907, 0.7994049500401488)",0.0,0.18,0.53
167,Field9 - white_grape,0000A7,"(51.04019213949416, 0.7991878865269129)",0.95,0.48,0.15
168,Field9 - white_grape,0000A8,"(51.0416473203951, 0.8013272630809437)",0.37,0.85,0.0
169,Field9 - white_grape,0000A9,"(51.04146151546019, 0.8011101995677078)",0.47,0.57,0.02
170,Field9 - white_grape,0000AA,"(51.041275710525284, 0.8008931360544719)",0.07,0.62,0.94
171,Field9 - white_grape,0000AB,"(51.041089905590376, 0.8006760725412361)",0.06,0.97,0.32
172,Field9 - white_grape,0000AC,"(51.04090410065547, 0.8004590090280002)",0.74,0.78,0.44
173,Field9 - white_grape,0000AD,"(51.04071829572056, 0.8002419455147642)",0.43,0.54,0.21
174,Field9 - white_grape,0000AE,"(51.04053249078565, 0.8000248820015284)",0.13,0.86,0.71
175,Field9 - white_grape,0000AF,"(51.04034668585074, 0.7998078184882925)",0.56,0.3,0.49
176,Field9 - white_grape,0000B0,"(51.040160880915835, 0.7995907549750567)",0.44,0.12,0.65
177,Field9 - white_grape,0000B1,"(51.04143025688187, 0.8015130680158515)",0.33,0.64,0.62
178,Field9 - white_grape,0000B2,"(51.04124445194696, 0.8012960045026156)",0.09,0.85,0.9
179,Field9 - white_grape,0000B3,"(51.04105864701205, 0.8010789409893797)",0.24,0.93,0.73
180,Field9 - white_grape,0000B4,"(51.04087284207714, 0.8008618774761439)",0.13,0.22,0.71
181,Field9 - white_grape,0000B5,"(51.040687037142234, 0.800644813962908)",0.62,0.12,0.73
182,Field9 - white_grape,0000B6,"(51.040501232207326, 0.8004277504496721)",0.41,0.68,0.65
183,Field9 - white_grape,0000B7,"(51.04031542727242, 0.8002106869364363)",0.07,0.25,0.06
184,Field9 - white_grape,0000B8,"(51.04012962233751, 0.7999936234232004)",0.52,0.78,0.12
185,Field9 - white_grape,0000B9,"(51.0399438174026, 0.7997765599099645)",0.8,0.01,0.64
186,Field9 - white_grape,0000BA,"(51.04121319336863, 0.8016988729507595)",0.86,0.09,0.32
187,Field9 - white_grape,0000BB,"(51.04102738843372, 0.8014818094375236)",0.2,0.12,0.32
188,Field9 - white_grape,0000BC,"(51.04084158349881, 0.8012647459242876)",0.54,0.46,0.78
189,Field9 - white_grape,0000BD,"(51.0406557785639, 0.8010476824110518)",0.88,0.33,0.94
190,Field9 - white_grape,0000BE,"(51.040469973628994, 0.8008306188978159)",0.06,0.24,0.81
191,Field9 - white_grape,0000BF,"(51.040284168694086, 0.80061355538458)",0.91,0.11,0.25
192,Field9 - white_grape,0000C0,"(51.04009836375918, 0.8003964918713442)",0.03,0.64,0.16
193,Field9 - white_grape,0000C1,"(51.03991255882427, 0.8001794283581083)",0.89,0.2,0.81
194,Field9 - white_grape,0000C2,"(51.03972675388936, 0.7999623648448725)",0.95,0.57,0.29
195,Field9 - white_grape,0000C3,"(51.040810324920486, 0.8016676143724314)",0.99,0.19,0.44
196,Field9 - white_grape,0000C4,"(51.04062451998558, 0.8014505508591955)",0.73,0.99,0.28
197,Field9 - white_grape,0000C5,"(51.04043871505067, 0.8012334873459597)",0.37,0.08,0.66
198,Field9 - white_grape,0000C6,"(51.04025291011576, 0.8010164238327238)",0.42,0.32,0.3
199,Field9 - white_grape,0000C7,"(51.04006710518085, 0.8007993603194878)",0.73,0.8,0.8
200,Field9 - white_grape,0000C8,"(51.039881300245945, 0.800582296806252)",0.85,0.78,0.58
201,Field9 - white_grape,0000C9,"(51.03969549531104, 0.8003652332930161)",0.38,0.87,0.34
202,Field9 - white_grape,0000CA,"(51.03950969037613, 0.8001481697797803)",0.32,0.87,0.78
203,Field9 - white_grape,0000CB,"(51.04040745647234, 0.8016363557941034)",0.73,0.59,0.82
204,Field9 - white_grape,0000CC,"(51.04022165153743, 0.8014192922808676)",0.69,0.83,0.98
205,Field9 - white_grape,0000CD,"(51.04003584660252, 0.8012022287676317)",0.74,0.47,0.74
206,Field9 - white_grape,0000CE,"(51.03985004166761, 0.8009851652543958)",0.44,0.49,0.17
207,Field9 - white_grape,0000CF,"(51.039664236732705, 0.80076810174116)",0.68,0.16,0.06
0,Field10 - white_grape,000000,"(51.04437833131505, 0.8000740788086766)",0.09,0.32,0.35
1,Field10 - white_grape,000001,"(51.04427472594374, 0.7999530435633107)",0.08,0.42,0.69
2,Field10 - white_grape,000002,"(51.04417112057243, 0.7998320083179449)",1.0,0.18,0.17
3,Field10 - white_grape,000003,"(51.044360901440996, 0.8002987194253559)",0.92,0.51,0.49
4,Field10 - white_grape,000004,"(51.04425729606969, 0.80017768417999)",0.38,0.62,0.77
5,Field10 - white_grape,000005,"(51.04415369069837, 0.800056648934624)",0.82,0.61,0.9
6,Field10 - white_grape,000006,"(51.044050085327065, 0.7999356136892583)",0.14,0.97,0.02
7,Field10 - white_grape,000007,"(51.04434347156695, 0.8005233600420306)",0.93,0.16,0.63
8,Field10 - white_grape,000008,"(51.04423986619563, 0.8004023247966647)",0.93,0.84,0.45
9,Field10 - white_grape,000009,"(51.044136260824324, 0.8002812895512988)",0.57,0.45,0.83
10,Field10 - white_grape,00000A,"(51.04403265545301, 0.8001602543059328)",0.67,0.17,0.54
11,Field10 - white_grape,00000B,"(51.0439290500817, 0.8000392190605671)",0.05,0.85,0.51
12,Field10 - white_grape,00000C,"(51.04382544471039, 0.7999181838152011)",0.3,0.75,0.83
13,Field10 - white_grape,00000D,"(51.04432604169289, 0.8007480006587054)",0.68,0.01,0.16
14,Field10 - white_grape,00000E,"(51.04422243632158, 0.8006269654133394)",0.56,0.21,0.01
15,Field10 - white_grape,00000F,"(51.04411883095027, 0.8005059301679736)",0.28,0.38,0.75
16,Field10 - white_grape,000010,"(51.04401522557896, 0.8003848949226077)",0.26,0.84,0.37
17,Field10 - white_grape,000011,"(51.043911620207645, 0.8002638596772417)",0.05,0.68,0.77
18,Field10 - white_grape,000012,"(51.04380801483634, 0.8001428244318759)",0.84,0.19,0.61
19,Field10 - white_grape,000013,"(51.04370440946503, 0.8000217891865099)",0.94,0.66,0.43
20,Field10 - white_grape,000014,"(51.043600804093714, 0.799900753941144)",0.72,0.65,0.63
21,Field10 - white_grape,000015,"(51.04430861181883, 0.8009726412753847)",0.24,0.5,0.35
22,Field10 - white_grape,000016,"(51.04420500644752, 0.8008516060300188)",0.35,0.16,0.57
23,Field10 - white_grape,000017,"(51.04410140107621, 0.8007305707846528)",0.32,0.19,0.91
24,Field10 - white_grape,000018,"(51.0439977957049, 0.8006095355392869)",0.65,0.26,0.43
25,Field10 - white_grape,000019,"(51.04389419033359, 0.800488500293921)",0.0,0.35,0.86
26,Field10 - white_grape,00001A,"(51.043790584962274, 0.800367465048555)",0.29,0.91,0.28
27,Field10 - white_grape,00001B,"(51.043686979590966, 0.8002464298031893)",0.06,0.19,0.38
28,Field10 - white_grape,00001C,"(51.04358337421966, 0.8001253945578233)",0.51,0.81,0.32
29,Field10 - white_grape,00001D,"(51.04347976884834, 0.8000043593124574)",0.98,0.34,0.55
30,Field10 - white_grape,00001E,"(51.043376163477035, 0.7998833240670914)",0.89,0.45,0.17
31,Field10 - white_grape,00001F,"(51.04429118194478, 0.8011972818920594)",0.28,0.05,0.98
32,Field10 - white_grape,000020,"(51.044187576573464, 0.8010762466466934)",0.83,0.37,0.28
33,Field10 - white_grape,000021,"(51.044083971202156, 0.8009552114013275)",0.22,0.97,0.1
34,Field10 - white_grape,000022,"(51.04398036583085, 0.8008341761559615)",0.84,0.12,0.34
35,Field10 - white_grape,000023,"(51.04387676045953, 0.8007131409105956)",0.18,0.06,0.24
36,Field10 - white_grape,000024,"(51.043773155088225, 0.8005921056652298)",0.05,0.52,0.29
37,Field10 - white_grape,000025,"(51.04366954971691, 0.8004710704198638)",0.26,0.36,0.08
38,Field10 - white_grape,000026,"(51.0435659443456, 0.800350035174498)",0.91,0.47,0.1
