,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
168,Field8 - white_grape,0000A8,"(51.04635617036641, 0.8047917171195912)",0.7,0.39,0.31
169,Field8 - white_grape,0000A9,"(51.046219960296554, 0.8046325919794806)",0.96,0.13,0.65
170,Field8 - white_grape,0000AA,"(51.0460837502267, 0.8044734668393698)",0.81,0.54,0.12
171,Field8 - white_grape,0000AB,"(51.045947540156845, 0.8043143416992592)",0.89,0.85,0.06
172,Field8 - white_grape,0000AC,"(51.04581133008699, 0.8041552165591486)",0.54,0.28,0.14
173,Field8 - white_grape,0000AD,"(51.04567512001714, 0.8039960914190378)",0.62,0.3,0.96
174,Field8 - white_grape,0000AE,"(51.04553890994729, 0.8038369662789272)",0.56,0.01,0.48
175,Field8 - white_grape,0000AF,"(51.045402699877435, 0.8036778411388166)",0.24,0.41,0.12
176,Field8 - white_grape,0000B0,"(51.04526648980758, 0.8035187159987058)",0.68,0.75,0.93
177,Field8 - white_grape,0000B1,"(51.04513027973773, 0.8033595908585952)",0.33,0.5,0.32
178,Field8 - white_grape,0000B2,"(51.04499406966787, 0.8032004657184846)",0.98,0.02,0.82
179,Field8 - white_grape,0000B3,"(51.04646946536601, 0.8052461774696653)",0.2,0.5,0.72
180,Field8 - white_grape,0000B4,"(51.046333255296155, 0.8050870523295546)",0.94,0.24,1.0
181,Field8 - white_grape,0000B5,"(51.0461970452263, 0.804927927189444)",0.7,1.0,0.8
182,Field8 - white_grape,0000B6,"(51.046060835156446, 0.8047688020493333)",0.23,0.32,0.42
183,Field8 - white_grape,0000B7,"(51.04592462508659, 0.8046096769092226)",0.06,0.45,0.17
184,Field8 - white_grape,0000B8,"(51.04578841501674, 0.804450551769112)",0.7,0.29,0.98
185,Field8 - white_grape,0000B9,"(51.04565220494688, 0.8042914266290013)",0.0,0.18,0.47
186,Field8 - white_grape,0000BA,"(51.04551599487703, 0.8041323014888906)",0.23,0.96,0.24
187,Field8 - white_grape,0000BB,"(51.04537978480718, 0.80397317634878)",0.57,0.95,0.88
188,Field8 - white_grape,0000BC,"(51.04524357473733, 0.8038140512086693)",0.7,0.36,0.75
189,Field8 - white_grape,0000BD,"(51.04510736466747, 0.8036549260685586)",0.67,0.78,0.89
190,Field8 - white_grape,0000BE,"(51.04497115459762, 0.803495800928448)",0.45,0.16,0.08
191,Field8 - white_grape,0000BF,"(51.044834944527764, 0.8033366757883373)",0.21,0.29,0.37
192,Field8 - white_grape,0000C0,"(51.04576549994648, 0.8047458869790753)",0.53,0.28,0.09
193,Field8 - white_grape,0000C1,"(51.04562928987662, 0.8045867618389647)",0.57,0.41,0.35
194,Field8 - white_grape,0000C2,"(51.04549307980677, 0.8044276366988541)",0.93,0.71,0.76
195,Field8 - white_grape,0000C3,"(51.04535686973691, 0.8042685115587433)",0.93,0.9,0.78
196,Field8 - white_grape,0000C4,"(51.045220659667066, 0.8041093864186327)",0.79,0.77,0.18
197,Field8 - white_grape,0000C5,"(51.04508444959721, 0.8039502612785221)",0.37,0.63,0.69
198,Field8 - white_grape,0000C6,"(51.04494823952736, 0.8037911361384114)",0.59,0.22,0.57
199,Field8 - white_grape,0000C7,"(51.0448120294575, 0.8036320109983007)",0.85,1.0,0.01
200,Field8 - white_grape,0000C8,"(51.04533395466666, 0.8045638467687068)",0.79,0.82,0.25
201,Field8 - white_grape,0000C9,"(51.045197744596805, 0.8044047216285961)",0.89,0.79,0.75
202,Field8 - white_grape,0000CA,"(51.04506153452696, 0.8042455964884855)",0.43,0.71,0.06
203,Field8 - white_grape,0000CB,"(51.044925324457104, 0.8040864713483749)",0.16,0.4,0.14
204,Field8 - white_grape,0000CC,"(51.04478911438725, 0.8039273462082641)",0.05,0.31,0.38
205,Field8 - white_grape,0000CD,"(51.0450386194567, 0.8045409316984489)",0.61,0.63,0.6
206,Field8 - white_grape,0000CE,"(51.04490240938685, 0.8043818065583382)",0.93,0.99,0.73
207,Field8 - white_grape,0000CF,"(51.044766199316996, 0.8042226814182276)",1.0,0.21,0.87
0,Field9 - white_grape,000000,"(51.044842502472044, 0.7967116517515145)",0.37,0.99,0.8
1,Field9 - white_grape,000001,"(51.044656697537135, 0.7964945882382787)",0.32,0.68,0.2
2,Field9 - white_grape,000002,"(51.04481124389371, 0.7971145201996582)",0.78,0.72,0.77
3,Field9 - white_grape,000003,"(51.0446254389588, 0.7968974566864223)",0.95,0.27,0.37
4,Field9 - white_grape,000004,"(51.044439634023895, 0.7966803931731865)",0.07,0.14,0.98
5,Field9 - white_grape,000005,"(51.04425382908899, 0.7964633296599506)",0.11,0.84,0.82
6,Field9 - white_grape,000006,"(51.04459418038048, 0.7973003251345662)",1.0,0.21,0.14
7,Field9 - white_grape,000007,"(51.04440837544557, 0.7970832616213303)",0.78,0.1,0.4
8,Field9 - white_grape,000008,"(51.04422257051066, 0.7968661981080944)",0.52,0.27,0.58
9,Field9 - white_grape,000009,"(51.044036765575754, 0.7966491345948585)",0.49,0.11,0.46
10,Field9 - white_grape,00000A,"(51.043850960640846, 0.7964320710816227)",0.08,0.85,0.71
11,Field9 - white_grape,00000B,"(51.04437711686724, 0.797486130069474)",0.38,0.7,0.29
12,Field9 - white_grape,00000C,"(51.04419131193233, 0.7972690665562381)",0.48,0.42,0.34
13,Field9 - white_grape,00000D,"(51.04400550699742, 0.7970520030430023)",0.79,0.12,0.2
14,Field9 - white_grape,00000E,"(51.043819702062514, 0.7968349395297664)",0.0,0.54,0.14
15,Field9 - white_grape,00000F,"(51.043633897127606, 0.7966178760165306)",0.89,1.0,0.78
16,Field9 - white_grape,000010,"(51.0434480921927, 0.7964008125032946)",0.99,0.67,0.71
17,Field9 - white_grape,000011,"(51.044345858288914, 0.7978889985176179)",0.87,0.01,0.77
18,Field9 - white_grape,000012,"(51.044160053354005, 0.7976719350043819)",0.22,0.96,0.31
19,Field9 - white_grape,000013,"(51.0439742484191, 0.797454871491146)",0.55,0.55,0.91
20,Field9 - white_grape,000014,"(51.04378844348419, 0.7972378079779102)",0.44,0.71,0.91
21,Field9 - white_grape,000015,"(51.04360263854928, 0.7970207444646743)",0.04,0.5,0.59
22,Field9 - white_grape,000016,"(51.04341683361437, 0.7968036809514385)",0.31,0.28,0.69
23,Field9 - white_grape,000017,"(51.043231028679465, 0.7965866174382026)",0.28,0.29,0.78
24,Field9 - white_grape,000018,"(51.043045223744556, 0.7963695539249667)",0.62,0.25,0.8
25,Field9 - white_grape,000019,"(51.04431459971059, 0.7982918669657615)",0.3,0.59,0.55
26,Field9 - white_grape,00001A,"(51.04412879477568, 0.7980748034525257)",0.51,0.32,0.36
27,Field9 - white_grape,00001B,"(51.04394298984077, 0.7978577399392898)",0.01,0.25,0.69
28,Field9 - white_grape,00001C,"(51.043757184905864, 0.7976406764260539)",0.48,0.46,0.09
29,Field9 - white_grape,00001D,"(51.043571379970956, 0.797423612912818)",0.08,0.31,0.52
30,Field9 - white_grape,00001E,"(51.04338557503605, 0.7972065493995821)",0.47,0.28,0.68
31,Field9 - white_grape,00001F,"(51.04319977010114, 0.7969894858863463)",0.66,0.64,0.59
32,Field9 - white_grape,000020,"(51.04301396516623, 0.7967724223731104)",0.82,0.59,0.93
33,Field9 - white_grape,000021,"(51.04282816023132, 0.7965553588598745)",0.96,0.63,0.17
34,Field9 - white_grape,000022,"(51.04428334113226, 0.7986947354139053)",0.1,0.06,0.76
35,Field9 - white_grape,000023,"(51.04409753619735, 0.7984776719006694)",0.51,0.27,0.03
36,Field9 - white_grape,000024,"(51.04391173126244, 0.7982606083874336)",0.78,0.07,0.19
37,Field9 - white_grape,000025,"(51.04372592632753, 0.7980435448741977)",0.62,0.74,0.51
38,Field9 - white_grape,000026,"(51.043540121392624, 0.7978264813609618)",0.22,0.86,0.07
39,Field9 - white_grape,000027,"(51.043354316457716, 0.797609417847726)",0.26,0.38,0.88
40,Field9 - white_grape,000028,"(51.04316851152281, 0.7973923543344901)",0.69,0.56,0.04
41,Field9 - white_grape,000029,"(51.0429827065879, 0.7971752908212543)",0.97,0.99,0.98
42,Field9 - white_grape,00002A,"(51.04279690165299, 0.7969582273080184)",0.47,0.03,0.83
43,Field9 - white_grape,00002B,"(51.04261109671808, 0.7967411637947824)",0.66,0.11,0.65
44,Field9 - white_grape,00002C,"(51.042425291783175, 0.7965241002815466)",0.57,0.21,0.55
45,Field9 - white_grape,00002D,"(51.04425208255393, 0.7990976038620491)",0.7,0.84,0.99
46,Field9 - white_grape,00002E,"(51.044066277619024, 0.7988805403488132)",0.25,0.01,0.42
47,Field9 - white_grape,00002F,"(51.043880472684116, 0.7986634768355773)",0.34,0.7,0.74
48,Field9 - white_grape,000030,"(51.04369466774921, 0.7984464133223415)",0.71,0.2,0.42
49,Field9 - white_grape,000031,"(51.0435088628143, 0.7982293498091055)",0.24,0.22,0.89
50,Field9 - white_grape,000032,"(51.04332305787939, 0.7980122862958696)",0.74,0.06,0.83
51,Field9 - white_grape,000033,"(51.04313725294448, 0.7977952227826338)",0.88,1.0,0.62
52,Field9 - white_grape,000034,"(51.042951448009575, 0.7975781592693979)",0.71,0.23,0.74
53,Field9 - white_grape,000035,"(51.04276564307467, 0.7973610957561621)",0.13,0.32,0.09
54,Field9 - white_grape,000036,"(51.04257983813976, 0.7971440322429262)",0.22,0.22,0.52
55,Field9 - white_grape,000037,"(51.04239403320485, 0.7969269687296903)",0.28,0.68,0.76
56,Field9 - white_grape,000038,"(51.04220822826994, 0.7967099052164545)",0.92,0.12,0.29
57,Field9 - white_grape,000039,"(51.04403501904069, 0.799283408796957)",0.32,0.7,0.23
58,Field9 - white_grape,00003A,"(51.043849214105784, 0.7990663452837211)",0.93,0.65,0.91
59,Field9 - white_grape,00003B,"(51.043663409170875, 0.7988492817704852)",0.56,0.52,0.75
60,Field9 - white_grape,00003C,"(51.04347760423597, 0.7986322182572494)",0.5,0.55,0.92
61,Field9 - white_grape,00003D,"(51.04329179930106, 0.7984151547440135)",0.94,0.34,0.82
62,Field9 - white_grape,00003E,"(51.04310599436615, 0.7981980912307776)",0.65,0.02,0.91
63,Field9 - white_grape,00003F,"(51.04292018943124, 0.7979810277175418)",0.38,0.52,0.17
64,Field9 - white_grape,000040,"(51.042734384496335, 0.7977639642043058)",0.84,0.17,0.65
65,Field9 - white_grape,000041,"(51.042548579561426, 0.79754690069107)",0.7,0.48,0.82
66,Field9 - white_grape,000042,"(51.04236277462652, 0.7973298371778341)",0.52,0.3,0.58
67,Field9 - white_grape,000043,"(51.04217696969161, 0.7971127736645982)",0.51,0.9,0.48
68,Field9 - white_grape,000044,"(51.0419911647567, 0.7968957101513624)",0.49,0.04,0.75
69,Field9 - white_grape,000045,"(51.04381795552746, 0.7994692137318649)",0.77,0.52,0.74
70,Field9 - white_grape,000046,"(51.04363215059255, 0.7992521502186289)",0.7,0.31,0.43
71,Field9 - white_grape,000047,"(51.04344634565764, 0.799035086705393)",0.96,0.47,0.04
72,Field9 - white_grape,000048,"(51.043260540722734, 0.7988180231921572)",0.24,0.32,0.24
73,Field9 - white_grape,000049,"(51.043074735787826, 0.7986009596789213)",0.8,0.53,0.99
74,Field9 - white_grape,00004A,"(51.04288893085292, 0.7983838961656854)",0.61,0.9,0.56
75,Field9 - white_grape,00004B,"(51.04270312591801, 0.7981668326524496)",0.19,0.15,0.91
76,Field9 - white_grape,00004C,"(51.0425173209831, 0.7979497691392137)",0.67,0.26,0.21
77,Field9 - white_grape,00004D,"(51.04233151604819, 0.7977327056259779)",0.49,0.22,0.89
78,Field9 - white_grape,00004E,"(51.042145711113285, 0.797515642112742)",0.08,0.95,0.35
79,Field9 - white_grape,00004F,"(51.04195990617838, 0.797298578599506)",0.45,0.87,0.78
80,Field9 - white_grape,000050,"(51.04177410124347, 0.7970815150862702)",0.59,0.2,0.08
81,Field9 - white_grape,000051,"(51.04158829630856, 0.7968644515730343)",0.25,0.11,0.31
82,Field9 - white_grape,000052,"(51.04341508707932, 0.7994379551535368)",0.3,0.57,0.96
83,Field9 - white_grape,000053,"(51.04322928214441, 0.7992208916403009)",0.19,0.06,0.29
84,Field9 - white_grape,000054,"(51.0430434772095, 0.799003828127065)",0.47,0.27,0.71
85,Field9 - white_grape,000055,"(51.04285767227459, 0.7987867646138291)",0.67,0.24,0.86
86,Field9 - white_grape,000056,"(51.042671867339685, 0.7985697011005932)",0.96,0.34,0.9
87,Field9 - white_grape,000057,"(51.04248606240478, 0.7983526375873574)",0.97,0.49,0.54
88,Field9 - white_grape,000058,"(51.04230025746987, 0.7981355740741215)",0.56,0.51,0.3
89,Field9 - white_grape,000059,"(51.04211445253496, 0.7979185105608857)",0.74,0.52,0.58
90,Field9 - white_grape,00005A,"(51.04192864760005, 0.7977014470476498)",0.63,0.9,0.28
91,Field9 - white_grape,00005B,"(51.041742842665144, 0.7974843835344139)",0.77,0.18,0.01
92,Field9 - white_grape,00005C,"(51.041557037730236, 0.7972673200211781)",0.28,0.51,0.58
93,Field9 - white_grape,00005D,"(51.04319802356608, 0.7996237600884447)",0.24,0.33,0.06
94,Field9 - white_grape,00005E,"(51.04301221863117, 0.7994066965752088)",0.59,0.12,0.26
95,Field9 - white_grape,00005F,"(51.04282641369626, 0.799189633061973)",0.06,0.02,0.72
96,Field9 - white_grape,000060,"(51.04264060876135, 0.7989725695487371)",0.08,0.62,0.45
97,Field9 - white_grape,000061,"(51.042454803826445, 0.7987555060355012)",0.43,0.97,0.99
98,Field9 - white_grape,000062,"(51.04226899889154, 0.7985384425222654)",0.45,0.07,0.53
99,Field9 - white_grape,000063,"(51.04208319395663, 0.7983213790090294)",0.96,0.78,0.99
100,Field9 - white_grape,000064,"(51.04189738902172, 0.7981043154957936)",0.3,0.87,0.59
101,Field9 - white_grape,000065,"(51.04171158408681, 0.7978872519825577)",0.47,0.78,0.36
102,Field9 - white_grape,000066,"(51.041525779151904, 0.7976701884693218)",0.53,0.79,0.57
103,Field9 - white_grape,000067,"(51.042980960052844, 0.7998095650233525)",0.96,0.95,0.47
104,Field9 - white_grape,000068,"(51.042795155117936, 0.7995925015101166)",0.25,0.55,0.7
105,Field9 - white_grape,000069,"(51.04260935018303, 0.7993754379968808)",0.68,0.58,0.46
106,Field9 - white_grape,00006A,"(51.04242354524812, 0.7991583744836449)",0.1,0.05,0.4
107,Field9 - white_grape,00006B,"(51.04223774031321, 0.798941310970409)",0.94,0.67,0.78
108,Field9 - white_grape,00006C,"(51.0420519353783, 0.7987242474571732)",0.32,0.08,0.42
109,Field9 - white_grape,00006D,"(51.041866130443395, 0.7985071839439373)",0.56,0.32,0.81
110,Field9 - white_grape,00006E,"(51.04168032550849, 0.7982901204307015)",0.67,0.17,0.75
111,Field9 - white_grape,00006F,"(51.04149452057358, 0.7980730569174656)",0.18,0.34,1.0
112,Field9 - white_grape,000070,"(51.04130871563867, 0.7978559934042296)",0.78,0.57,0.03
113,Field9 - white_grape,000071,"(51.042763896539604, 0.7999953699582605)",0.11,0.89,0.31
114,Field9 - white_grape,000072,"(51.042578091604696, 0.7997783064450246)",0.56,0.68,0.1
115,Field9 - white_grape,000073,"(51.04239228666979, 0.7995612429317888)",0.14,0.74,0.82
116,Field9 - white_grape,000074,"(51.04220648173488, 0.7993441794185528)",0.99,0.0,0.29
117,Field9 - white_grape,000075,"(51.04202067679997, 0.7991271159053169)",0.6,0.31,0.87
118,Field9 - white_grape,000076,"(51.04183487186506, 0.7989100523920811)",0.86,0.11,0.38
119,Field9 - white_grape,000077,"(51.041649066930155, 0.7986929888788452)",0.92,0.04,0.17
120,Field9 - white_grape,000078,"(51.04146326199525, 0.7984759253656094)",0.74,0.79,0.11
121,Field9 - white_grape,000079,"(51.04127745706034, 0.7982588618523735)",0.5,0.04,0.5
122,Field9 - white_grape,00007A,"(51.04254683302637, 0.8001811748931683)",0.96,0.69,1.0
123,Field9 - white_grape,00007B,"(51.04236102809146, 0.7999641113799324)",0.76,0.25,0.7
124,Field9 - white_grape,00007C,"(51.042175223156555, 0.7997470478666966)",0.01,0.71,0.11
125,Field9 - white_grape,00007D,"(51.04198941822165, 0.7995299843534607)",0.08,0.17,0.43
126,Field9 - white_grape,00007E,"(51.04180361328674, 0.7993129208402248)",0.92,0.41,0.32
127,Field9 - white_grape,00007F,"(51.04161780835183, 0.799095857326989)",0.5,0.15,0.78
128,Field9 - white_grape,000080,"(51.04143200341692, 0.798878793813753)",0.93,0.57,0.33
129,Field9 - white_grape,000081,"(51.041246198482014, 0.7986617303005172)",0.74,0.07,0.22
130,Field9 - white_grape,000082,"(51.041060393547106, 0.7984446667872813)",0.88,0.41,0.66
131,Field9 - white_grape,000083,"(51.04232976951314, 0.8003669798280763)",0.32,0.66,0.86
132,Field9 - white_grape,000084,"(51.04214396457823, 0.8001499163148403)",0.42,0.28,0.51
133,Field9 - white_grape,000085,"(51.04195815964332, 0.7999328528016045)",0.98,0.82,0.9
134,Field9 - white_grape,000086,"(51.041772354708414, 0.7997157892883686)",0.5,0.24,0.5
135,Field9 - white_grape,000087,"(51.041586549773506, 0.7994987257751327)",0.25,0.73,0.28
136,Field9 - white_grape,000088,"(51.0414007448386, 0.7992816622618969)",0.32,0.04,0.08
137,Field9 - white_grape,000089,"(51.04121493990369, 0.799064598748661)",0.2,0.82,0.42
138,Field9 - white_grape,00008A,"(51.04102913496878, 0.7988475352354252)",0.22,0.28,0.6
139,Field9 - white_grape,00008B,"(51.04084333003387, 0.7986304717221893)",0.86,0.92,0.85
140,Field9 - white_grape,00008C,"(51.0421127059999, 0.8005527847629841)",0.85,0.66,0.18
141,Field9 - white_grape,00008D,"(51.04192690106499, 0.8003357212497482)",0.17,0.81,0.97
142,Field9 - white_grape,00008E,"(51.04174109613008, 0.8001186577365124)",0.99,0.73,0.94
143,Field9 - white_grape,00008F,"(51.04155529119517, 0.7999015942232764)",0.24,0.61,0.79
144,Field9 - white_grape,000090,"(51.041369486260265, 0.7996845307100405)",0.07,0.39,0.07
145,Field9 - white_grape,000091,"(51.04118368132536, 0.7994674671968047)",0.53,0.34,0.3
146,Field9 - white_grape,000092,"(51.04099787639045, 0.7992504036835688)",0.68,0.38,0.34
147,Field9 - white_grape,000093,"(51.04081207145554, 0.799033340170333)",0.72,0.24,0.69
148,Field9 - white_grape,000094,"(51.04062626652063, 0.7988162766570971)",0.49,0.96,0.93
149,Field9 - white_grape,000095,"(51.041895642486665, 0.800738589697892)",0.67,0.7,0.11
150,Field9 - white_grape,000096,"(51.04170983755176, 0.8005215261846561)",0.14,0.97,0.83
151,Field9 - white_grape,000097,"(51.04152403261685, 0.8003044626714203)",0.26,0.17,0.57
152,Field9 - white_grape,000098,"(51.04133822768194, 0.8000873991581844)",0.24,0.79,0.29
153,Field9 - white_grape,000099,"(51.04115242274703, 0.7998703356449485)",0.57,0.26,0.29
154,Field9 - white_grape,00009A,"(51.040966617812124, 0.7996532721317127)",0.93,0.46,0.03
155,Field9 - white_grape,00009B,"(51.040780812877216, 0.7994362086184768)",0.22,0.54,0.27
156,Field9 - white_grape,00009C,"(51.04059500794231, 0.799219145105241)",0.39,0.7,0.41
157,Field9 - white_grape,00009D,"(51.0404092030074, 0.799002081592005)",0.71,0.97,0.52
158,Field9 - white_grape,00009E,"(51.04186438390833, 0.8011414581460358)",0.86,0.42,0.92
159,Field9 - white_grape,00009F,"(51.041678578973425, 0.8009243946327999)",0.46,0.76,0.65
160,Field9 - white_grape,0000A0,"(51.04149277403852, 0.8007073311195639)",0.53,0.79,0.49
161,Field9 - white_grape,0000A1,"(51.04130696910361, 0.8004902676063281)",0.54,0.73,0.56
162,Field9 - white_grape,0000A2,"(51.0411211641687, 0.8002732040930922)",0.16,0.46,0.57
163,Field9 - white_grape,0000A3,"(51.04093535923379, 0.8000561405798563)",0.86,0.34,0.88
164,Field9 - white_grape,0000A4,"(51.040749554298884, 0.7998390770666205)",0.47,0.65,0.3
165,Field9 - white_grape,0000A5,"(51.040563749363976, 0.7996220135533846)",0.67,0.28,0.2
166,Field9 - white_grape,0000A6,"(51.04037794442907, 0.7994049500401488)",0.52,0.8,0.99
167,Field9 - white_grape,0000A7,"(51.04019213949416, 0.7991878865269129)",0.21,0.01,0.45
168,Field9 - white_grape,0000A8,"(51.0416473203951, 0.8013272630809437)",0.34,0.54,0.01
169,Field9 - white_grape,0000A9,"(51.04146151546019, 0.8011101995677078)",0.79,0.91,0.55
170,Field9 - white_grape,0000AA,"(51.041275710525284, 0.8008931360544719)",0.44,0.21,0.49
171,Field9 - white_grape,0000AB,"(51.041089905590376, 0.8006760725412361)",0.19,0.79,0.58
172,Field9 - white_grape,0000AC,"(51.04090410065547, 0.8004590090280002)",0.09,0.77,0.82
173,Field9 - white_grape,0000AD,"(51.04071829572056, 0.8002419455147642)",0.26,0.5,0.4
174,Field9 - white_grape,0000AE,"(51.04053249078565, 0.8000248820015284)",0.76,0.45,0.64
175,Field9 - white_grape,0000AF,"(51.04034668585074, 0.7998078184882925)",0.51,0.64,0.44
176,Field9 - white_grape,0000B0,"(51.040160880915835, 0.7995907549750567)",0.4,0.09,0.65
177,Field9 - white_grape,0000B1,"(51.04143025688187, 0.8015130680158515)",0.07,0.71,0.11
178,Field9 - white_grape,0000B2,"(51.04124445194696, 0.8012960045026156)",0.93,0.1,0.04
179,Field9 - white_grape,0000B3,"(51.04105864701205, 0.8010789409893797)",0.79,0.4,0.17
180,Field9 - white_grape,0000B4,"(51.04087284207714, 0.8008618774761439)",0.33,0.37,1.0
181,Field9 - white_grape,0000B5,"(51.040687037142234, 0.800644813962908)",0.18,0.3,0.2
182,Field9 - white_grape,0000B6,"(51.040501232207326, 0.8004277504496721)",0.31,0.49,0.26
183,Field9 - white_grape,0000B7,"(51.04031542727242, 0.8002106869364363)",0.37,0.98,0.6
184,Field9 - white_grape,0000B8,"(51.04012962233751, 0.7999936234232004)",0.77,0.55,0.58
185,Field9 - white_grape,0000B9,"(51.0399438174026, 0.7997765599099645)",0.07,0.89,0.12
186,Field9 - white_grape,0000BA,"(51.04121319336863, 0.8016988729507595)",0.47,0.73,0.66
187,Field9 - white_grape,0000BB,"(51.04102738843372, 0.8014818094375236)",0.88,0.87,0.37
188,Field9 - white_grape,0000BC,"(51.04084158349881, 0.8012647459242876)",0.34,0.86,0.79
189,Field9 - white_grape,0000BD,"(51.0406557785639, 0.8010476824110518)",0.64,0.34,1.0
190,Field9 - white_grape,0000BE,"(51.040469973628994, 0.8008306188978159)",0.24,0.05,0.47
191,Field9 - white_grape,0000BF,"(51.040284168694086, 0.80061355538458)",0.56,0.52,0.86
192,Field9 - white_grape,0000C0,"(51.04009836375918, 0.8003964918713442)",0.27,0.56,0.3
193,Field9 - white_grape,0000C1,"(51.03991255882427, 0.8001794283581083)",0.39,0.82,0.54
194,Field9 - white_grape,0000C2,"(51.03972675388936, 0.7999623648448725)",0.95,0.49,0.3
195,Field9 - white_grape,0000C3,"(51.040810324920486, 0.8016676143724314)",0.25,0.31,0.42
196,Field9 - white_grape,0000C4,"(51.04062451998558, 0.8014505508591955)",0.9,0.18,0.88
197,Field9 - white_grape,0000C5,"(51.04043871505067, 0.8012334873459597)",0.08,0.92,0.87
198,Field9 - white_grape,0000C6,"(51.04025291011576, 0.8010164238327238)",0.0,0.48,0.57
199,Field9 - white_grape,0000C7,"(51.04006710518085, 0.8007993603194878)",0.2,0.9,0.34
200,Field9 - white_grape,0000C8,"(51.039881300245945, 0.800582296806252)",0.72,0.58,0.17
201,Field9 - white_grape,0000C9,"(51.03969549531104, 0.8003652332930161)",0.47,0.63,0.86
202,Field9 - white_grape,0000CA,"(51.03950969037613, 0.8001481697797803)",0.35,0.51,0.85
203,Field9 - white_grape,0000CB,"(51.04040745647234, 0.8016363557941034)",0.56,0.09,0.1
204,Field9 - white_grape,0000CC,"(51.04022165153743, 0.8014192922808676)",0.3,0.25,0.02
205,Field9 - white_grape,0000CD,"(51.04003584660252, 0.8012022287676317)",0.26,0.71,0.45
206,Field9 - white_grape,0000CE,"(51.03985004166761, 0.8009851652543958)",0.84,0.04,0.41
207,Field9 - white_grape,0000CF,"(51.039664236732705, 0.80076810174116)",0.1,0.51,0.42
0,Field10 - white_grape,000000,"(51.04437833131505, 0.8000740788086766)",0.65,0.95,0.84
1,Field10 - white_grape,000001,"(51.04427472594374, 0.7999530435633107)",0.23,0.3,0.16
2,Field10 - white_grape,000002,"(51.04417112057243, 0.7998320083179449)",0.47,0.84,0.45
3,Field10 - white_grape,000003,"(51.044360901440996, 0.8002987194253559)",0.83,0.88,0.0
4,Field10 - white_grape,000004,"(51.04425729606969, 0.80017768417999)",0.11,0.91,0.27
5,Field10 - white_grape,000005,"(51.04415369069837, 0.800056648934624)",0.84,0.94,0.29
6,Field10 - white_grape,000006,"(51.044050085327065, 0.7999356136892583)",0.25,0.79,0.03
7,Field10 - white_grape,000007,"(51.04434347156695, 0.8005233600420306)",0.97,0.17,0.85
8,Field10 - white_grape,000008,"(51.04423986619563, 0.8004023247966647)",0.33,0.09,0.26
9,Field10 - white_grape,000009,"(51.044136260824324, 0.8002812895512988)",0.97,0.42,0.71
10,Field10 - white_grape,00000A,"(51.04403265545301, 0.8001602543059328)",0.46,0.81,0.0
11,Field10 - white_grape,00000B,"(51.0439290500817, 0.8000392190605671)",0.86,0.77,0.66
12,Field10 - white_grape,00000C,"(51.04382544471039, 0.7999181838152011)",0.14,0.11,0.85
13,Field10 - white_grape,00000D,"(51.04432604169289, 0.8007480006587054)",0.18,0.06,0.21
14,Field10 - white_grape,00000E,"(51.04422243632158, 0.8006269654133394)",0.85,0.37,0.62
15,Field10 - white_grape,00000F,"(51.04411883095027, 0.8005059301679736)",0.44,0.97,0.14
16,Field10 - white_grape,000010,"(51.04401522557896, 0.8003848949226077)",0.25,0.09,0.48
17,Field10 - white_grape,000011,"(51.043911620207645, 0.8002638596772417)",0.75,0.65,0.41
18,Field10 - white_grape,000012,"(51.04380801483634, 0.8001428244318759)",0.74,0.87,0.8
19,Field10 - white_grape,000013,"(51.04370440946503, 0.8000217891865099)",0.96,0.61,0.5
20,Field10 - white_grape,000014,"(51.043600804093714, 0.799900753941144)",0.65,0.81,0.36
21,Field10 - white_grape,000015,"(51.04430861181883, 0.8009726412753847)",0.58,0.34,0.18
22,Field10 - white_grape,000016,"(51.04420500644752, 0.8008516060300188)",0.34,0.3,0.93
23,Field10 - white_grape,000017,"(51.04410140107621, 0.8007305707846528)",0.87,0.07,0.34
24,Field10 - white_grape,000018,"(51.0439977957049, 0.8006095355392869)",0.07,0.63,0.52
25,Field10 - white_grape,000019,"(51.04389419033359, 0.800488500293921)",0.13,0.37,0.12
26,Field10 - white_grape,00001A,"(51.043790584962274, 0.800367465048555)",0.55,0.98,0.47
27,Field10 - white_grape,00001B,"(51.043686979590966, 0.8002464298031893)",0.66,0.39,0.07
28,Field10 - white_grape,00001C,"(51.04358337421966, 0.8001253945578233)",0.2,0.95,0.84
29,Field10 - white_grape,00001D,"(51.04347976884834, 0.8000043593124574)",0.05,0.21,0.27
30,Field10 - white_grape,00001E,"(51.043376163477035, 0.7998833240670914)",0.71,0.16,0.48
31,Field10 - white_grape,00001F,"(51.04429118194478, 0.8011972818920594)",0.53,0.88,0.28
32,Field10 - white_grape,000020,"(51.044187576573464, 0.8010762466466934)",0.78,0.83,0.66
33,Field10 - white_grape,000021,"(51.044083971202156, 0.8009552114013275)",0.82,0.32,0.72
34,Field10 - white_grape,000022,"(51.04398036583085, 0.8008341761559615)",0.72,0.73,0.62
35,Field10 - white_grape,000023,"(51.04387676045953, 0.8007131409105956)",0.17,0.67,0.72
36,Field10 - white_grape,000024,"(51.043773155088225, 0.8005921056652298)",0.08,0.37,0.75
37,Field10 - white_grape,000025,"(51.04366954971691, 0.8004710704198638)",0.83,0.25,0.37
