,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
83,Field 5 - white_grape,000053,"(51.005266248036634, 0.5539198549468594)",0.25,0.03,0.28
84,Field 5 - white_grape,000054,"(51.005110385380725, 0.5537377710011879)",0.48,0.62,0.32
85,Field 5 - white_grape,000055,"(51.004954522724816, 0.5535556870555164)",0.01,0.73,0.97
86,Field 5 - white_grape,000056,"(51.004798660068914, 0.553373603109845)",0.61,0.84,0.11
87,Field 5 - white_grape,000057,"(51.004642797413005, 0.5531915191641734)",0.8,0.45,0.25
88,Field 5 - white_grape,000058,"(51.0044869347571, 0.553009435218502)",0.22,0.1,0.16
89,Field 5 - white_grape,000059,"(51.004331072101195, 0.5528273512728306)",0.17,0.78,0.47
90,Field 5 - white_grape,00005A,"(51.004175209445286, 0.552645267327159)",0.11,0.61,0.37
91,Field 5 - white_grape,00005B,"(51.004019346789384, 0.5524631833814875)",0.72,0.67,0.55
92,Field 5 - white_grape,00005C,"(51.003863484133475, 0.552281099435816)",0.29,0.5,0.64
93,Field 5 - white_grape,00005D,"(51.00370762147757, 0.5520990154901445)",0.19,0.0,0.12
94,Field 5 - white_grape,00005E,"(51.00555175205867, 0.55462196943978)",0.51,0.04,0.0
95,Field 5 - white_grape,00005F,"(51.00539588940277, 0.5544398854941085)",0.96,0.17,0.54
96,Field 5 - white_grape,000060,"(51.00524002674686, 0.554257801548437)",0.62,0.91,0.37
97,Field 5 - white_grape,000061,"(51.00508416409096, 0.5540757176027655)",0.49,0.89,0.65
98,Field 5 - white_grape,000062,"(51.00492830143505, 0.5538936336570941)",0.44,0.47,0.94
99,Field 5 - white_grape,000063,"(51.00477243877914, 0.5537115497114226)",0.93,0.0,0.2
100,Field 5 - white_grape,000064,"(51.00461657612324, 0.5535294657657511)",0.79,1.0,0.64
101,Field 5 - white_grape,000065,"(51.00446071346733, 0.5533473818200796)",0.25,0.83,0.45
102,Field 5 - white_grape,000066,"(51.00430485081142, 0.5531652978744082)",0.17,0.82,0.5
103,Field 5 - white_grape,000067,"(51.00414898815552, 0.5529832139287367)",0.74,0.55,0.11
104,Field 5 - white_grape,000068,"(51.00399312549961, 0.5528011299830652)",0.13,0.62,0.08
105,Field 5 - white_grape,000069,"(51.00383726284371, 0.5526190460373936)",0.82,0.56,0.12
106,Field 5 - white_grape,00006A,"(51.0036814001878, 0.5524369620917222)",0.0,0.64,0.3
107,Field 5 - white_grape,00006B,"(51.005525530768914, 0.5549599160413576)",0.0,0.69,0.12
108,Field 5 - white_grape,00006C,"(51.005369668113005, 0.5547778320956862)",0.67,0.64,0.71
109,Field 5 - white_grape,00006D,"(51.0052138054571, 0.5545957481500147)",0.88,0.47,0.58
110,Field 5 - white_grape,00006E,"(51.005057942801194, 0.5544136642043431)",0.0,0.44,0.07
111,Field 5 - white_grape,00006F,"(51.00490208014529, 0.5542315802586717)",0.36,0.46,0.79
112,Field 5 - white_grape,000070,"(51.004746217489384, 0.5540494963130003)",0.22,0.3,0.83
113,Field 5 - white_grape,000071,"(51.004590354833475, 0.5538674123673287)",0.89,0.82,0.15
114,Field 5 - white_grape,000072,"(51.00443449217757, 0.5536853284216573)",0.55,0.69,0.59
115,Field 5 - white_grape,000073,"(51.004278629521664, 0.5535032444759858)",0.8,0.34,0.65
116,Field 5 - white_grape,000074,"(51.004122766865756, 0.5533211605303143)",0.82,0.84,0.33
117,Field 5 - white_grape,000075,"(51.003966904209854, 0.5531390765846429)",0.53,0.64,0.11
118,Field 5 - white_grape,000076,"(51.003811041553945, 0.5529569926389714)",0.87,0.9,0.35
119,Field 5 - white_grape,000077,"(51.00365517889804, 0.5527749086932998)",0.07,0.12,0.42
120,Field 5 - white_grape,000078,"(51.00549930947915, 0.5552978626429352)",0.07,0.61,0.22
121,Field 5 - white_grape,000079,"(51.00534344682324, 0.5551157786972637)",0.47,0.91,0.98
122,Field 5 - white_grape,00007A,"(51.00518758416733, 0.5549336947515923)",0.62,0.37,0.24
123,Field 5 - white_grape,00007B,"(51.00503172151143, 0.5547516108059207)",0.19,0.31,0.91
124,Field 5 - white_grape,00007C,"(51.00487585885552, 0.5545695268602492)",0.63,0.58,0.6
125,Field 5 - white_grape,00007D,"(51.00471999619962, 0.5543874429145778)",0.94,0.51,0.07
126,Field 5 - white_grape,00007E,"(51.00456413354371, 0.5542053589689063)",0.92,0.97,0.34
127,Field 5 - white_grape,00007F,"(51.0044082708878, 0.5540232750232348)",0.48,0.68,0.72
128,Field 5 - white_grape,000080,"(51.0042524082319, 0.5538411910775634)",0.17,0.06,0.02
129,Field 5 - white_grape,000081,"(51.00409654557599, 0.5536591071318918)",0.23,0.75,0.97
130,Field 5 - white_grape,000082,"(51.00394068292008, 0.5534770231862204)",0.85,0.06,0.64
131,Field 5 - white_grape,000083,"(51.00378482026418, 0.553294939240549)",0.71,0.84,0.33
132,Field 5 - white_grape,000084,"(51.005317225533474, 0.5554537252988414)",0.93,0.4,0.38
133,Field 5 - white_grape,000085,"(51.005161362877566, 0.5552716413531699)",0.53,0.37,0.48
134,Field 5 - white_grape,000086,"(51.00500550022166, 0.5550895574074984)",0.06,0.04,0.84
135,Field 5 - white_grape,000087,"(51.004849637565755, 0.5549074734618269)",0.3,0.01,0.37
136,Field 5 - white_grape,000088,"(51.004693774909846, 0.5547253895161554)",0.14,0.12,1.0
137,Field 5 - white_grape,000089,"(51.004537912253944, 0.5545433055704839)",0.18,0.74,1.0
138,Field 5 - white_grape,00008A,"(51.004382049598036, 0.5543612216248125)",0.91,0.19,0.47
139,Field 5 - white_grape,00008B,"(51.00422618694213, 0.554179137679141)",0.35,0.86,0.06
140,Field 5 - white_grape,00008C,"(51.004070324286225, 0.5539970537334695)",0.61,0.42,0.88
141,Field 5 - white_grape,00008D,"(51.003914461630316, 0.553814969787798)",0.17,0.09,0.64
142,Field 5 - white_grape,00008E,"(51.00375859897441, 0.5536328858421266)",0.2,0.93,0.33
143,Field 5 - white_grape,00008F,"(51.0049792789319, 0.555427504009076)",0.3,0.23,0.07
144,Field 5 - white_grape,000090,"(51.00482341627599, 0.5552454200634046)",0.81,0.01,0.24
145,Field 5 - white_grape,000091,"(51.00466755362009, 0.5550633361177331)",0.42,0.9,0.0
146,Field 5 - white_grape,000092,"(51.00451169096418, 0.5548812521720615)",0.35,0.38,0.81
147,Field 5 - white_grape,000093,"(51.00435582830828, 0.5546991682263901)",0.33,1.0,0.7
148,Field 5 - white_grape,000094,"(51.00419996565237, 0.5545170842807187)",0.45,0.92,0.17
149,Field 5 - white_grape,000095,"(51.00404410299646, 0.5543350003350471)",0.06,0.78,0.86
150,Field 5 - white_grape,000096,"(51.00388824034056, 0.5541529163893757)",0.9,0.47,0.84
151,Field 5 - white_grape,000097,"(51.00373237768465, 0.5539708324437042)",0.88,0.08,0.98
152,Field 5 - white_grape,000098,"(51.004797194986224, 0.5555833666649822)",0.64,0.14,0.37
153,Field 5 - white_grape,000099,"(51.004641332330316, 0.5554012827193108)",0.26,0.62,0.14
154,Field 5 - white_grape,00009A,"(51.004485469674414, 0.5552191987736392)",0.72,0.32,0.75
155,Field 5 - white_grape,00009B,"(51.004329607018505, 0.5550371148279677)",0.0,0.99,0.24
156,Field 5 - white_grape,00009C,"(51.0041737443626, 0.5548550308822963)",0.16,0.85,0.54
157,Field 5 - white_grape,00009D,"(51.004017881706694, 0.5546729469366248)",0.71,0.59,0.42
158,Field 5 - white_grape,00009E,"(51.003862019050786, 0.5544908629909533)",0.92,0.32,0.36
159,Field 5 - white_grape,00009F,"(51.003706156394884, 0.5543087790452819)",0.45,0.74,0.33
160,Field 5 - white_grape,0000A0,"(51.00445924838465, 0.5555571453752169)",0.02,0.01,0.33
161,Field 5 - white_grape,0000A1,"(51.00430338572875, 0.5553750614295454)",0.9,0.22,0.66
162,Field 5 - white_grape,0000A2,"(51.00414752307284, 0.5551929774838739)",0.47,0.51,0.58
163,Field 5 - white_grape,0000A3,"(51.003991660416936, 0.5550108935382024)",0.53,0.62,0.9
164,Field 5 - white_grape,0000A4,"(51.00383579776103, 0.554828809592531)",0.61,0.27,0.59
165,Field 5 - white_grape,0000A5,"(51.00367993510512, 0.5546467256468595)",0.77,0.48,0.73
166,Field 5 - white_grape,0000A6,"(51.004277164438975, 0.555713008031123)",0.49,0.58,0.63
167,Field 5 - white_grape,0000A7,"(51.00412130178307, 0.5555309240854515)",0.23,0.2,0.01
168,Field 5 - white_grape,0000A8,"(51.003965439127164, 0.5553488401397799)",0.56,0.75,0.8
169,Field 5 - white_grape,0000A9,"(51.00380957647126, 0.5551667561941085)",0.25,0.75,0.82
170,Field 5 - white_grape,0000AA,"(51.00365371381535, 0.5549846722484371)",0.63,0.3,0.39
171,Field 5 - white_grape,0000AB,"(51.0040950804933, 0.5558688706870292)",0.15,0.83,0.8
172,Field 5 - white_grape,0000AC,"(51.0039392178374, 0.5556867867413576)",0.99,0.74,0.53
173,Field 5 - white_grape,0000AD,"(51.00378335518149, 0.5555047027956861)",0.08,0.16,0.0
174,Field 5 - white_grape,0000AE,"(51.00362749252559, 0.5553226188500147)",0.77,0.2,0.41
175,Field 5 - white_grape,0000AF,"(51.00391299654763, 0.5560247333429353)",0.6,0.36,0.6
176,Field 5 - white_grape,0000B0,"(51.00375713389173, 0.5558426493972638)",0.2,0.15,0.79
177,Field 5 - white_grape,0000B1,"(51.00373091260196, 0.5561805959988415)",0.3,0.82,0.57
0,OOB_testsquare - white_grape,000000,"(51.00257426051699, 0.5480101016656433)",0.33,0.78,0.2
1,OOB_testsquare - white_grape,000001,"(51.002525919755264, 0.5479536283777934)",0.57,0.97,0.13
2,OOB_testsquare - white_grape,000002,"(51.0026144687526, 0.5481713890030723)",0.76,0.13,0.94
3,OOB_testsquare - white_grape,000003,"(51.00256612799087, 0.5481149157152224)",0.77,0.93,0.57
4,OOB_testsquare - white_grape,000004,"(51.00251778722914, 0.5480584424273726)",0.64,0.5,0.75
5,OOB_testsquare - white_grape,000005,"(51.002469446467416, 0.5480019691395226)",0.92,0.7,0.75
6,OOB_testsquare - white_grape,000006,"(51.00265467698819, 0.5483326763405013)",1.0,0.83,0.03
7,OOB_testsquare - white_grape,000007,"(51.002606336226464, 0.5482762030526513)",0.54,0.88,0.33
8,OOB_testsquare - white_grape,000008,"(51.00255799546474, 0.5482197297648014)",0.41,0.14,0.61
9,OOB_testsquare - white_grape,000009,"(51.00250965470301, 0.5481632564769515)",0.02,0.97,0.68
10,OOB_testsquare - white_grape,00000A,"(51.00246131394128, 0.5481067831891017)",0.73,0.1,0.81
11,OOB_testsquare - white_grape,00000B,"(51.00241297317956, 0.5480503099012517)",0.6,0.49,0.09
12,OOB_testsquare - white_grape,00000C,"(51.00236463241783, 0.5479938366134017)",0.14,0.13,0.87
13,OOB_testsquare - white_grape,00000D,"(51.002646544462074, 0.5484374903900757)",0.45,0.88,0.15
14,OOB_testsquare - white_grape,00000E,"(51.002598203700344, 0.5483810171022258)",0.7,0.66,0.78
15,OOB_testsquare - white_grape,00000F,"(51.002549862938615, 0.5483245438143758)",0.73,0.49,0.36
16,OOB_testsquare - white_grape,000010,"(51.00250152217689, 0.5482680705265258)",0.46,0.33,0.16
17,OOB_testsquare - white_grape,000011,"(51.00245318141516, 0.548211597238676)",0.63,0.79,0.17
18,OOB_testsquare - white_grape,000012,"(51.00240484065343, 0.5481551239508261)",0.33,0.82,0.98
19,OOB_testsquare - white_grape,000013,"(51.00235649989171, 0.5480986506629761)",0.24,0.91,0.21
20,OOB_testsquare - white_grape,000014,"(51.00230815912998, 0.5480421773751262)",0.64,0.14,0.11
21,OOB_testsquare - white_grape,000015,"(51.00268675269768, 0.5485987777275046)",0.98,0.63,0.5
22,OOB_testsquare - white_grape,000016,"(51.00263841193595, 0.5485423044396547)",0.04,0.94,0.23
23,OOB_testsquare - white_grape,000017,"(51.002590071174225, 0.5484858311518048)",0.93,0.28,0.17
24,OOB_testsquare - white_grape,000018,"(51.002541730412496, 0.5484293578639549)",0.33,0.57,0.96
25,OOB_testsquare - white_grape,000019,"(51.002493389650766, 0.5483728845761049)",0.1,0.06,0.39
26,OOB_testsquare - white_grape,00001A,"(51.002445048889044, 0.5483164112882549)",0.38,0.7,0.1
27,OOB_testsquare - white_grape,00001B,"(51.002396708127314, 0.5482599380004051)",0.82,0.31,0.77
28,OOB_testsquare - white_grape,00001C,"(51.002348367365585, 0.5482034647125552)",0.42,0.55,0.97
29,OOB_testsquare - white_grape,00001D,"(51.00230002660386, 0.5481469914247052)",0.56,0.76,0.08
30,OOB_testsquare - white_grape,00001E,"(51.00225168584213, 0.5480905181368553)",0.76,0.47,0.79
31,OOB_testsquare - white_grape,00001F,"(51.0022033450804, 0.5480340448490054)",0.03,0.59,0.64
32,OOB_testsquare - white_grape,000020,"(51.00272696093328, 0.5487600650649289)",0.0,0.58,0.1
33,OOB_testsquare - white_grape,000021,"(51.00267862017156, 0.548703591777079)",0.68,0.48,0.56
34,OOB_testsquare - white_grape,000022,"(51.00263027940983, 0.5486471184892291)",0.09,0.14,0.04
35,OOB_testsquare - white_grape,000023,"(51.0025819386481, 0.5485906452013791)",0.92,0.02,0.38
36,OOB_testsquare - white_grape,000024,"(51.00253359788638, 0.5485341719135293)",0.64,0.28,0.61
37,OOB_testsquare - white_grape,000025,"(51.00248525712465, 0.5484776986256793)",0.3,0.2,0.03
38,OOB_testsquare - white_grape,000026,"(51.00243691636292, 0.5484212253378293)",0.92,0.65,0.99
39,OOB_testsquare - white_grape,000027,"(51.002388575601195, 0.5483647520499794)",0.2,0.46,0.07
40,OOB_testsquare - white_grape,000028,"(51.002340234839465, 0.5483082787621295)",0.12,0.49,0.4
41,OOB_testsquare - white_grape,000029,"(51.002291894077736, 0.5482518054742797)",0.19,0.55,0.85
42,OOB_testsquare - white_grape,00002A,"(51.00224355331601, 0.5481953321864297)",0.13,0.84,0.23
43,OOB_testsquare - white_grape,00002B,"(51.002195212554284, 0.5481388588985797)",0.78,0.97,0.34
44,OOB_testsquare - white_grape,00002C,"(51.002146871792554, 0.5480823856107299)",0.08,0.03,0.64
45,OOB_testsquare - white_grape,00002D,"(51.00271882840716, 0.5488648791145079)",0.41,0.9,0.75
46,OOB_testsquare - white_grape,00002E,"(51.00267048764543, 0.548808405826658)",0.14,0.02,0.99
47,OOB_testsquare - white_grape,00002F,"(51.00262214688371, 0.548751932538808)",0.03,0.58,0.17
48,OOB_testsquare - white_grape,000030,"(51.00257380612198, 0.5486954592509582)",0.66,0.36,0.18
49,OOB_testsquare - white_grape,000031,"(51.00252546536025, 0.5486389859631082)",0.43,0.28,0.44
50,OOB_testsquare - white_grape,000032,"(51.00247712459853, 0.5485825126752584)",0.62,0.89,0.82
51,OOB_testsquare - white_grape,000033,"(51.0024287838368, 0.5485260393874084)",0.45,0.69,0.98
52,OOB_testsquare - white_grape,000034,"(51.00238044307507, 0.5484695660995584)",0.73,0.48,0.57
53,OOB_testsquare - white_grape,000035,"(51.002332102313346, 0.5484130928117085)",0.85,0.35,0.31
54,OOB_testsquare - white_grape,000036,"(51.00228376155162, 0.5483566195238586)",0.21,0.17,0.58
55,OOB_testsquare - white_grape,000037,"(51.00223542078989, 0.5483001462360088)",0.34,0.64,0.16
56,OOB_testsquare - white_grape,000038,"(51.002187080028165, 0.5482436729481588)",0.76,0.3,0.75
57,OOB_testsquare - white_grape,000039,"(51.002138739266435, 0.5481871996603088)",0.4,0.05,0.94
58,OOB_testsquare - white_grape,00003A,"(51.002090398504706, 0.548130726372459)",0.62,0.34,0.39
59,OOB_testsquare - white_grape,00003B,"(51.00204205774298, 0.548074253084609)",0.6,0.96,0.28
60,OOB_testsquare - white_grape,00003C,"(51.002759036642765, 0.5490261664519324)",0.61,0.01,0.03
61,OOB_testsquare - white_grape,00003D,"(51.00271069588104, 0.5489696931640824)",0.84,0.84,0.07
62,OOB_testsquare - white_grape,00003E,"(51.00266235511931, 0.5489132198762324)",0.96,0.16,0.9
63,OOB_testsquare - white_grape,00003F,"(51.00261401435758, 0.5488567465883826)",0.02,0.48,0.09
64,OOB_testsquare - white_grape,000040,"(51.00256567359586, 0.5488002733005326)",0.57,0.59,0.73
65,OOB_testsquare - white_grape,000041,"(51.00251733283413, 0.5487438000126827)",0.82,0.26,0.69
66,OOB_testsquare - white_grape,000042,"(51.0024689920724, 0.5486873267248328)",0.43,0.64,0.66
67,OOB_testsquare - white_grape,000043,"(51.00242065131068, 0.5486308534369829)",0.48,0.3,0.96
68,OOB_testsquare - white_grape,000044,"(51.00237231054895, 0.548574380149133)",0.01,0.46,1.0
69,OOB_testsquare - white_grape,000045,"(51.00232396978722, 0.548517906861283)",0.08,0.24,0.89
70,OOB_testsquare - white_grape,000046,"(51.0022756290255, 0.548461433573433)",0.6,0.23,0.15
71,OOB_testsquare - white_grape,000047,"(51.00222728826377, 0.5484049602855832)",0.48,0.72,0.5
72,OOB_testsquare - white_grape,000048,"(51.00217894750204, 0.5483484869977333)",0.12,0.79,0.91
73,OOB_testsquare - white_grape,000049,"(51.002130606740316, 0.5482920137098833)",0.2,0.71,0.45
74,OOB_testsquare - white_grape,00004A,"(51.002082265978586, 0.5482355404220334)",0.35,0.9,0.25
75,OOB_testsquare - white_grape,00004B,"(51.00203392521686, 0.5481790671341835)",0.84,0.16,0.27
76,OOB_testsquare - white_grape,00004C,"(51.001985584455134, 0.5481225938463336)",0.68,0.68,0.05
77,OOB_testsquare - white_grape,00004D,"(51.00279924487837, 0.5491874537893613)",0.43,0.26,0.53
78,OOB_testsquare - white_grape,00004E,"(51.00275090411664, 0.5491309805015114)",0.31,0.72,0.53
79,OOB_testsquare - white_grape,00004F,"(51.00270256335491, 0.5490745072136615)",0.24,0.44,0.22
80,OOB_testsquare - white_grape,000050,"(51.002654222593186, 0.5490180339258115)",0.31,0.24,0.26
81,OOB_testsquare - white_grape,000051,"(51.00260588183146, 0.5489615606379615)",0.18,0.44,0.55
82,OOB_testsquare - white_grape,000052,"(51.00255754106973, 0.5489050873501117)",0.3,0.65,0.81
83,OOB_testsquare - white_grape,000053,"(51.002509200308005, 0.5488486140622617)",0.38,0.4,0.06
84,OOB_testsquare - white_grape,000054,"(51.002460859546275, 0.5487921407744119)",0.7,0.04,0.09
85,OOB_testsquare - white_grape,000055,"(51.002412518784546, 0.5487356674865619)",0.13,0.13,0.46
86,OOB_testsquare - white_grape,000056,"(51.00236417802282, 0.548679194198712)",0.95,0.05,0.34
87,OOB_testsquare - white_grape,000057,"(51.002315837261094, 0.5486227209108621)",0.38,0.69,0.73
88,OOB_testsquare - white_grape,000058,"(51.002267496499364, 0.5485662476230121)",0.22,0.32,0.06
89,OOB_testsquare - white_grape,000059,"(51.00221915573764, 0.5485097743351621)",0.11,0.26,0.4
90,OOB_testsquare - white_grape,00005A,"(51.00217081497591, 0.5484533010473123)",0.64,0.1,0.76
91,OOB_testsquare - white_grape,00005B,"(51.00212247421418, 0.5483968277594624)",0.92,0.2,0.6
92,OOB_testsquare - white_grape,00005C,"(51.00207413345246, 0.5483403544716124)",0.53,0.03,0.46
93,OOB_testsquare - white_grape,00005D,"(51.00202579269073, 0.5482838811837625)",0.2,0.77,0.58
94,OOB_testsquare - white_grape,00005E,"(51.001977451929, 0.5482274078959126)",0.37,0.09,0.86
95,OOB_testsquare - white_grape,00005F,"(51.00192911116728, 0.5481709346080627)",0.31,0.66,0.21
96,OOB_testsquare - white_grape,000060,"(51.00188077040555, 0.5481144613202127)",0.77,0.18,1.0
97,OOB_testsquare - white_grape,000061,"(51.00279111235224, 0.5492922678389403)",0.01,0.33,0.89
98,OOB_testsquare - white_grape,000062,"(51.00274277159052, 0.5492357945510904)",0.37,0.0,0.85
99,OOB_testsquare - white_grape,000063,"(51.00269443082879, 0.5491793212632405)",0.75,0.62,0.45
100,OOB_testsquare - white_grape,000064,"(51.00264609006706, 0.5491228479753906)",0.71,0.93,0.74
101,OOB_testsquare - white_grape,000065,"(51.00259774930534, 0.5490663746875406)",0.63,0.79,0.61
102,OOB_testsquare - white_grape,000066,"(51.00254940854361, 0.5490099013996906)",0.98,0.92,0.22
103,OOB_testsquare - white_grape,000067,"(51.00250106778188, 0.5489534281118408)",0.84,0.46,0.79
104,OOB_testsquare - white_grape,000068,"(51.002452727020156, 0.5488969548239908)",0.21,0.77,0.11
105,OOB_testsquare - white_grape,000069,"(51.002404386258426, 0.548840481536141)",0.21,0.02,0.58
106,OOB_testsquare - white_grape,00006A,"(51.0023560454967, 0.548784008248291)",0.0,0.48,0.09
107,OOB_testsquare - white_grape,00006B,"(51.002307704734974, 0.5487275349604411)",0.64,0.71,0.38
108,OOB_testsquare - white_grape,00006C,"(51.002259363973245, 0.5486710616725912)",0.04,0.63,0.19
109,OOB_testsquare - white_grape,00006D,"(51.002211023211515, 0.5486145883847412)",0.14,0.1,0.06
110,OOB_testsquare - white_grape,00006E,"(51.00216268244979, 0.5485581150968912)",0.9,0.36,0.71
111,OOB_testsquare - white_grape,00006F,"(51.00211434168806, 0.5485016418090414)",0.47,1.0,0.99
112,OOB_testsquare - white_grape,000070,"(51.002066000926334, 0.5484451685211915)",0.21,0.26,0.49
113,OOB_testsquare - white_grape,000071,"(51.00201766016461, 0.5483886952333415)",0.21,0.38,0.64
114,OOB_testsquare - white_grape,000072,"(51.00196931940288, 0.5483322219454916)",0.38,0.67,0.62
115,OOB_testsquare - white_grape,000073,"(51.00192097864115, 0.5482757486576417)",0.52,0.18,0.58
116,OOB_testsquare - white_grape,000074,"(51.00187263787943, 0.5482192753697918)",0.06,0.74,0.35
117,OOB_testsquare - white_grape,000075,"(51.00278297982612, 0.5493970818885147)",0.64,0.34,0.78
118,OOB_testsquare - white_grape,000076,"(51.00273463906439, 0.5493406086006647)",0.57,0.8,0.08
119,OOB_testsquare - white_grape,000077,"(51.00268629830267, 0.5492841353128148)",0.38,0.22,0.88
120,OOB_testsquare - white_grape,000078,"(51.00263795754094, 0.549227662024965)",0.35,0.71,0.97
121,OOB_testsquare - white_grape,000079,"(51.00258961677921, 0.549171188737115)",0.32,0.83,0.75
122,OOB_testsquare - white_grape,00007A,"(51.00254127601749, 0.549114715449265)",0.31,0.15,0.22
123,OOB_testsquare - white_grape,00007B,"(51.00249293525576, 0.5490582421614151)",0.64,0.0,0.54
124,OOB_testsquare - white_grape,00007C,"(51.00244459449403, 0.5490017688735652)",0.24,0.44,0.24
125,OOB_testsquare - white_grape,00007D,"(51.00239625373231, 0.5489452955857153)",0.0,0.44,0.29
126,OOB_testsquare - white_grape,00007E,"(51.00234791297058, 0.5488888222978654)",0.71,0.62,0.71
127,OOB_testsquare - white_grape,00007F,"(51.00229957220885, 0.5488323490100154)",0.28,0.45,0.06
128,OOB_testsquare - white_grape,000080,"(51.002251231447126, 0.5487758757221656)",0.83,0.21,0.2
129,OOB_testsquare - white_grape,000081,"(51.002202890685396, 0.5487194024343156)",0.11,0.98,0.44
130,OOB_testsquare - white_grape,000082,"(51.00215454992367, 0.5486629291464656)",0.33,0.43,0.12
131,OOB_testsquare - white_grape,000083,"(51.002106209161944, 0.5486064558586157)",0.18,1.0,0.66
132,OOB_testsquare - white_grape,000084,"(51.002057868400215, 0.5485499825707658)",0.26,0.91,0.68
133,OOB_testsquare - white_grape,000085,"(51.002009527638485, 0.548493509282916)",0.36,0.73,0.81
134,OOB_testsquare - white_grape,000086,"(51.00196118687676, 0.548437035995066)",0.12,0.53,0.15
135,OOB_testsquare - white_grape,000087,"(51.00191284611503, 0.548380562707216)",0.39,0.03,0.25
136,OOB_testsquare - white_grape,000088,"(51.002726506538274, 0.5494454226502438)",0.82,0.49,0.42
137,OOB_testsquare - white_grape,000089,"(51.002678165776544, 0.5493889493623938)",0.29,0.02,0.14
138,OOB_testsquare - white_grape,00008A,"(51.00262982501482, 0.5493324760745439)",0.19,0.55,0.14
139,OOB_testsquare - white_grape,00008B,"(51.00258148425309, 0.5492760027866941)",0.61,0.38,0.12
140,OOB_testsquare - white_grape,00008C,"(51.00253314349136, 0.5492195294988441)",0.22,0.45,0.52
141,OOB_testsquare - white_grape,00008D,"(51.00248480272964, 0.5491630562109941)",0.0,0.06,0.6
142,OOB_testsquare - white_grape,00008E,"(51.00243646196791, 0.5491065829231442)",0.82,0.69,0.04
143,OOB_testsquare - white_grape,00008F,"(51.00238812120618, 0.5490501096352943)",0.33,0.6,0.71
144,OOB_testsquare - white_grape,000090,"(51.00233978044446, 0.5489936363474444)",0.15,0.03,0.92
145,OOB_testsquare - white_grape,000091,"(51.00229143968273, 0.5489371630595945)",0.92,0.73,0.0
146,OOB_testsquare - white_grape,000092,"(51.002243098921, 0.5488806897717445)",0.85,0.16,0.27
147,OOB_testsquare - white_grape,000093,"(51.00219475815928, 0.5488242164838947)",0.36,0.2,0.58
148,OOB_testsquare - white_grape,000094,"(51.00214641739755, 0.5487677431960447)",0.3,0.56,0.06
149,OOB_testsquare - white_grape,000095,"(51.00209807663582, 0.5487112699081947)",0.54,0.67,0.7
150,OOB_testsquare - white_grape,000096,"(51.002049735874095, 0.5486547966203448)",0.4,0.72,0.05
151,OOB_testsquare - white_grape,000097,"(51.002001395112366, 0.5485983233324949)",0.38,0.47,0.08
152,OOB_testsquare - white_grape,000098,"(51.001953054350636, 0.5485418500446451)",0.03,0.76,0.05
153,OOB_testsquare - white_grape,000099,"(51.002670033250425, 0.5494937634119683)",0.07,0.69,0.41
154,OOB_testsquare - white_grape,00009A,"(51.002621692488695, 0.5494372901241183)",0.44,0.02,0.01
155,OOB_testsquare - white_grape,00009B,"(51.00257335172697, 0.5493808168362685)",0.37,0.07,0.4
156,OOB_testsquare - white_grape,00009C,"(51.00252501096524, 0.5493243435484186)",0.58,0.82,0.87
157,OOB_testsquare - white_grape,00009D,"(51.002476670203514, 0.5492678702605687)",0.55,0.03,0.12
158,OOB_testsquare - white_grape,00009E,"(51.00242832944179, 0.5492113969727187)",0.46,0.34,0.43
159,OOB_testsquare - white_grape,00009F,"(51.00237998868006, 0.5491549236848687)",0.94,0.52,0.33
160,OOB_testsquare - white_grape,0000A0,"(51.00233164791833, 0.5490984503970189)",0.05,0.38,0.78
161,OOB_testsquare - white_grape,0000A1,"(51.00228330715661, 0.5490419771091689)",0.39,0.27,0.67
162,OOB_testsquare - white_grape,0000A2,"(51.00223496639488, 0.548985503821319)",0.89,0.5,0.15
163,OOB_testsquare - white_grape,0000A3,"(51.00218662563315, 0.5489290305334691)",0.58,0.25,0.29
164,OOB_testsquare - white_grape,0000A4,"(51.00213828487143, 0.5488725572456192)",0.92,0.21,0.24
165,OOB_testsquare - white_grape,0000A5,"(51.0020899441097, 0.5488160839577693)",0.91,0.47,0.09
166,OOB_testsquare - white_grape,0000A6,"(51.00204160334797, 0.5487596106699193)",0.74,0.87,0.42
167,OOB_testsquare - white_grape,0000A7,"(51.00199326258625, 0.5487031373820693)",0.19,0.09,0.44
168,OOB_testsquare - white_grape,0000A8,"(51.002613559962576, 0.5495421041736974)",0.92,0.0,0.98
169,OOB_testsquare - white_grape,0000A9,"(51.00256521920085, 0.5494856308858475)",0.0,0.44,0.32
170,OOB_testsquare - white_grape,0000AA,"(51.002516878439124, 0.5494291575979976)",0.75,0.82,0.88
171,OOB_testsquare - white_grape,0000AB,"(51.002468537677395, 0.5493726843101477)",0.36,0.39,0.92
172,OOB_testsquare - white_grape,0000AC,"(51.002420196915665, 0.5493162110222978)",0.4,0.85,0.35
173,OOB_testsquare - white_grape,0000AD,"(51.00237185615394, 0.5492597377344478)",0.0,0.16,0.94
174,OOB_testsquare - white_grape,0000AE,"(51.00232351539221, 0.5492032644465978)",0.82,0.34,0.1
175,OOB_testsquare - white_grape,0000AF,"(51.00227517463048, 0.549146791158748)",0.19,0.48,0.83
